Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
134255,Humanities,Graduate,2.869,7.2,Copywriting/Drafting,Intermediate,3,FALSE,12.44,1,Actively_Encouraged,3,3.061,NaN,High
105971,NaN,Sophomore,3.49,6.58,Summarizing_Reading,Intermediate,3,TRUE,14.09,5,Strict_Ban,3,3.812,82.21,Medium
141918,STEM,Freshman,2.643,21.09,Summarizing_Reading,Beginner,1,TRUE,13.35,6,Allowed_With_Citation,5,2.943,78.1,Medium
123452,Medical,Junior,3.683,NaN,Summarizing_Reading,Intermediate,3,FALSE,16.72,5,Allowed_With_Citation,3,3.897,83.36,Medium
140755,Arts,Freshman,3.723,5.3,Copywriting/Drafting,Beginner,2,FALSE,17.36,1,Allowed_With_Citation,2,3.846,75.17,Low
147525,NaN,Junior,2.69,NaN,Direct_Answer_Generation,Intermediate,2,FALSE,8.64,2,Actively_Encouraged,5,2.93,NaN,Medium
107058,STEM,Sophomore,NaN,4.79,Ideation,Beginner,2,TRUE,9.7,5,Strict_Ban,6,2.381,69.07,Medium
129672,Medical,Senior,2.474,10.44,Summarizing_Reading,Intermediate,1,TRUE,21.92,1,Actively_Encouraged,7,3.143,88.25,High
110262,Business,Junior,NaN,16.02,NaN,Intermediate,3,FALSE,1,6,Allowed_With_Citation,6,NaN,69.31,Medium
106330,STEM,Graduate,NaN,20.42,Debugging/Troubleshooting,Intermediate,3,FALSE,3.5,5,Actively_Encouraged,4,3.701,74.27,High
126055,STEM,Sophomore,2.387,13.9,Debugging/Troubleshooting,Intermediate,3,TRUE,NaN,5,Actively_Encouraged,6,2.62,86.55,Medium
114195,STEM,Graduate,3.314,11.2,Direct_Answer_Generation,Intermediate,2,FALSE,10.75,5,Strict_Ban,9,3.461,85.86,High
127301,STEM,Sophomore,NaN,9.43,NaN,Advanced,4,FALSE,16.36,4,Actively_Encouraged,NaN,3.755,NaN,Medium
142995,Humanities,Graduate,2.566,5.3,NaN,Beginner,1,FALSE,9.63,3,Actively_Encouraged,5,2.662,53.94,Low
138034,STEM,Junior,3.858,5.01,Debugging/Troubleshooting,Advanced,NaN,TRUE,8.61,7,Allowed_With_Citation,4,4,90.9,High
114033,Medical,Sophomore,2.432,6.37,Summarizing_Reading,Intermediate,2,FALSE,20.7,5,Allowed_With_Citation,5,2.931,89.21,NaN
123576,Medical,Graduate,2.412,NaN,NaN,Beginner,1,TRUE,2.78,6,Allowed_With_Citation,5,2.398,67.59,High
138313,Arts,Freshman,3.328,0.96,Copywriting/Drafting,Advanced,NaN,TRUE,11.49,3,Strict_Ban,1,3.587,74.66,Low
107389,STEM,Graduate,2.867,10.91,Debugging/Troubleshooting,Advanced,4,FALSE,6.9,5,Strict_Ban,3,3.155,93.45,High
145630,STEM,Sophomore,NaN,4.57,NaN,Advanced,3,TRUE,14.09,2,Allowed_With_Citation,2,2.893,81.53,Low
131058,Business,Freshman,-0.739,16.83,Ideation,Beginner,2,FALSE,18.96,5,Allowed_With_Citation,5,NaN,74.84,NaN
149872,Business,Senior,2.244,NaN,Direct_Answer_Generation,Beginner,1,TRUE,8.45,4,Allowed_With_Citation,6,2.409,63.64,Medium
148212,STEM,Sophomore,NaN,1.8,Direct_Answer_Generation,Beginner,2,FALSE,16.52,3,Actively_Encouraged,4,3.657,66.27,Medium
129776,Medical,Junior,2.686,0.28,Direct_Answer_Generation,Intermediate,4,FALSE,15.38,3,Strict_Ban,2,2.907,57.76,High
111784,NaN,Senior,3.383,3.51,Direct_Answer_Generation,Advanced,5,FALSE,17.76,5,Allowed_With_Citation,2,3.979,78.88,Medium
103184,STEM,Freshman,NaN,28.72,NaN,Intermediate,2,TRUE,4.11,5,Allowed_With_Citation,4,NaN,69.15,NaN
128426,Arts,Junior,3.403,11.98,Copywriting/Drafting,Beginner,2,FALSE,1,5,Allowed_With_Citation,4,3.491,72.87,Medium
144894,Medical,Graduate,NaN,9.4,Ideation,Beginner,NaN,FALSE,8.49,3,Actively_Encouraged,NaN,4,86.7,High
132653,Humanities,Junior,3.608,17.26,Copywriting/Drafting,Intermediate,3,TRUE,7.91,4,Actively_Encouraged,2,3.823,NaN,NaN
132556,Medical,Senior,3.55,3.92,NaN,Beginner,1,FALSE,13.83,1,Allowed_With_Citation,3,3.907,73.42,Medium
116616,Humanities,Sophomore,2.181,4.59,Ideation,Beginner,1,TRUE,8.18,3,Strict_Ban,6,2.16,46.97,Low
114757,Business,Junior,3.282,12.48,Ideation,Beginner,1,TRUE,6.54,NaN,Strict_Ban,8,3.191,54.21,High
116424,Business,Freshman,3.72,2.85,Summarizing_Reading,Intermediate,1,TRUE,12.52,3,Allowed_With_Citation,3,3.875,71.18,Low
114688,Arts,Senior,NaN,91.17,Summarizing_Reading,Intermediate,2,TRUE,11.74,1,Allowed_With_Citation,3,2.834,79.82,Medium
117463,NaN,Junior,2.162,9.94,Debugging/Troubleshooting,Advanced,3,TRUE,11.74,4,Actively_Encouraged,4,NaN,100,NaN
137696,STEM,Junior,2.896,29.62,Copywriting/Drafting,Beginner,2,FALSE,12.78,6,Strict_Ban,9,2.776,71.64,High
117496,Business,Freshman,3.329,26.47,NaN,Beginner,3,FALSE,1,6,Allowed_With_Citation,4,3.664,62.42,Medium
136782,Business,Freshman,2.896,3.16,NaN,Advanced,5,TRUE,11.22,4,Actively_Encouraged,2,NaN,68.98,High
131495,STEM,Junior,NaN,18.72,NaN,Intermediate,4,TRUE,11.43,5,Allowed_With_Citation,6,4,80.36,High
126008,Business,Freshman,2.932,1.43,Summarizing_Reading,Advanced,4,FALSE,11.88,3,Actively_Encouraged,1,3.138,85.38,Low
139601,Humanities,Junior,3.195,12.53,Copywriting/Drafting,Intermediate,1,FALSE,11.17,5,Allowed_With_Citation,6,3.339,75.07,Medium
137332,Humanities,Senior,3.529,1.15,Copywriting/Drafting,Intermediate,4,TRUE,17.45,1,Actively_Encouraged,NaN,3.775,98.64,Medium
133259,Business,Graduate,3.098,0.13,Summarizing_Reading,Beginner,2,FALSE,15.2,1,Strict_Ban,5,3.635,72.66,Medium
135732,STEM,Sophomore,3.789,2.96,Direct_Answer_Generation,Advanced,3,FALSE,5.11,1,Actively_Encouraged,1,3.804,81.36,Medium
147375,Business,Junior,2.402,3.35,Debugging/Troubleshooting,Intermediate,4,TRUE,17.78,1,NaN,5,2.595,56.46,Medium
100249,Medical,Senior,3.915,7.89,Summarizing_Reading,Intermediate,4,FALSE,20.54,6,Strict_Ban,NaN,4,78.11,Medium
124456,STEM,Junior,2.71,NaN,Debugging/Troubleshooting,Advanced,3,FALSE,13.7,5,NaN,6,3.384,74.11,Medium
141597,Arts,Junior,3.13,110.83,Copywriting/Drafting,Beginner,NaN,FALSE,9.58,4,Actively_Encouraged,4,3.27,86.19,NaN
126496,Business,Senior,2.887,1.77,Debugging/Troubleshooting,Intermediate,4,FALSE,15.05,2,Actively_Encouraged,3,3.085,NaN,Low
143657,Humanities,Senior,NaN,NaN,Copywriting/Drafting,Intermediate,2,TRUE,11.16,3,Allowed_With_Citation,5,2.273,69.66,Medium
105056,Business,Freshman,3.728,18.13,NaN,Advanced,4,FALSE,9.33,3,Allowed_With_Citation,7,3.539,69.83,NaN
117300,Arts,Sophomore,2.711,19.46,Debugging/Troubleshooting,Intermediate,3,TRUE,10.66,2,Allowed_With_Citation,5,2.945,95.43,Low
131756,STEM,Freshman,3.874,3.19,Copywriting/Drafting,Beginner,3,TRUE,10.78,2,Allowed_With_Citation,1,4,82.19,Medium
147413,Arts,Senior,3.468,3.2,Copywriting/Drafting,Beginner,2,FALSE,14.99,3,Actively_Encouraged,1,3.792,78.4,Medium
116251,Humanities,Graduate,3.566,5.56,Summarizing_Reading,Advanced,3,FALSE,9.98,2,Strict_Ban,4,3.978,100,Low
127009,Medical,Graduate,3.556,11.41,Summarizing_Reading,Intermediate,3,TRUE,13.65,7,Actively_Encouraged,4,3.948,76.34,High
131926,Business,Junior,2.446,7.59,Ideation,Beginner,2,FALSE,6.27,3,Actively_Encouraged,6,2.438,60.76,Low
130774,Humanities,Sophomore,3.49,2.8,Copywriting/Drafting,Intermediate,4,TRUE,3.59,3,Actively_Encouraged,NaN,3.536,NaN,High
100143,NaN,Sophomore,NaN,10.37,Copywriting/Drafting,Advanced,4,TRUE,16.72,4,Actively_Encouraged,1,3.641,78.81,Medium
126704,STEM,Freshman,3.733,1.87,Summarizing_Reading,Intermediate,5,FALSE,1,2,Allowed_With_Citation,4,3.927,58.12,Medium
131304,Arts,Senior,3.155,10.85,Copywriting/Drafting,Advanced,3,FALSE,14.48,5,NaN,7,3.518,100,Medium
102238,STEM,Junior,3.391,0.24,Ideation,Beginner,3,TRUE,15.02,1,Strict_Ban,4,NaN,60.46,Low
144743,Business,Junior,3.652,8.44,Debugging/Troubleshooting,Beginner,3,FALSE,NaN,5,NaN,3,3.659,80.81,Low
146994,STEM,Sophomore,NaN,35.87,Ideation,Advanced,5,FALSE,8.62,7,Allowed_With_Citation,NaN,3.876,75.58,NaN
130739,NaN,Graduate,3.14,19.8,Debugging/Troubleshooting,Advanced,3,TRUE,20.77,6,Allowed_With_Citation,6,3.76,96.85,High
142733,STEM,Senior,3.896,0.92,Summarizing_Reading,Beginner,1,TRUE,12.07,3,Allowed_With_Citation,4,4,69.71,Low
141234,Business,Graduate,3.608,8.72,Ideation,Beginner,2,FALSE,9.92,3,Strict_Ban,1,3.886,82.01,High
124694,NaN,Junior,NaN,8.35,Debugging/Troubleshooting,Advanced,4,FALSE,25.2,5,Allowed_With_Citation,NaN,3.897,84.97,Medium
128374,Humanities,Graduate,2.464,3.33,Copywriting/Drafting,Beginner,3,FALSE,68.25,1,Strict_Ban,1,2.692,NaN,Low
111770,STEM,Sophomore,3.357,5.03,Copywriting/Drafting,Beginner,NaN,TRUE,20.26,1,Actively_Encouraged,1,3.571,96.81,Medium
101143,Business,Graduate,3.103,NaN,Ideation,Intermediate,5,TRUE,1,1,Allowed_With_Citation,3,2.985,78.21,Medium
141455,Medical,Freshman,3.124,0.02,Summarizing_Reading,Advanced,5,FALSE,1,3,Allowed_With_Citation,2,3.14,82.66,Low
107321,STEM,Freshman,3.741,2.82,Copywriting/Drafting,Intermediate,3,TRUE,18.95,2,Allowed_With_Citation,7,3.938,65.04,Low
146223,STEM,Graduate,3.613,4.5,Debugging/Troubleshooting,Intermediate,2,FALSE,3.38,3,Allowed_With_Citation,4,3.832,60.74,Medium
105785,NaN,Sophomore,3.158,40,Direct_Answer_Generation,Intermediate,2,FALSE,9.14,8,Allowed_With_Citation,5,unknown,65.18,High
143865,STEM,Senior,2.691,15.1,Debugging/Troubleshooting,Intermediate,4,FALSE,13.04,3,Strict_Ban,3,2.846,87.34,High
104456,STEM,Junior,3.665,6.93,Ideation,Advanced,4,TRUE,10.13,3,Allowed_With_Citation,5,3.896,92.55,Medium
107406,NaN,Sophomore,3.312,18.87,Debugging/Troubleshooting,Advanced,3,TRUE,7.45,7,NaN,8,3.7,70.13,Medium
123966,Humanities,Sophomore,3.43,11.86,Copywriting/Drafting,Advanced,3,FALSE,10.83,4,Actively_Encouraged,2,3.621,88.57,Medium
121758,Arts,Junior,3.921,0.05,Debugging/Troubleshooting,Beginner,3,TRUE,3.58,4,Actively_Encouraged,4,3.778,64.89,Medium
110903,Arts,Sophomore,2.196,5.19,Copywriting/Drafting,Beginner,3,FALSE,11.84,5,Strict_Ban,3,2.267,80.92,High
107794,Business,Senior,3.124,10.21,Direct_Answer_Generation,Beginner,1,FALSE,10.04,6,NaN,3,3.346,68,High
105596,Humanities,Senior,NaN,11.92,Debugging/Troubleshooting,Intermediate,3,FALSE,NaN,5,Allowed_With_Citation,4,3.379,65.67,High
147276,Medical,Senior,2.833,5.01,Summarizing_Reading,Advanced,5,FALSE,8.12,2,Strict_Ban,4,NaN,62.61,Low
147760,STEM,Junior,2.536,3.08,Debugging/Troubleshooting,Intermediate,2,FALSE,17.04,5,NaN,5,2.877,55.43,Medium
118847,Arts,Junior,3.034,1.28,NaN,Intermediate,3,TRUE,4.89,2,Actively_Encouraged,8,3.232,53.2,Low
100380,STEM,Freshman,2.808,NaN,Debugging/Troubleshooting,Intermediate,5,TRUE,8.17,5,Allowed_With_Citation,NaN,2.854,61.94,Medium
135309,STEM,Freshman,3.264,10.56,Copywriting/Drafting,Intermediate,2,TRUE,9.23,4,Strict_Ban,7,3.195,NaN,Medium
103432,Medical,Freshman,2.325,1.21,Summarizing_Reading,Beginner,3,FALSE,NaN,2,Allowed_With_Citation,5,2.603,88.97,Low
149416,Arts,Freshman,3.658,4.14,NaN,Intermediate,3,TRUE,4.22,5,Allowed_With_Citation,5,3.598,NaN,NaN
139490,Business,Sophomore,2.927,3.12,Copywriting/Drafting,Intermediate,3,FALSE,5.59,3,Actively_Encouraged,4,3.084,63.73,Low
100268,Business,Junior,3.302,23.57,Copywriting/Drafting,Intermediate,4,TRUE,NaN,6,Allowed_With_Citation,7,3.567,89.24,Medium
123691,Humanities,Freshman,3.157,19.94,Copywriting/Drafting,Beginner,3,FALSE,7,5,Actively_Encouraged,3,3.506,80.58,Medium
135087,Medical,Junior,3.519,6.26,Debugging/Troubleshooting,Beginner,3,FALSE,10.67,3,Allowed_With_Citation,2,3.734,58.03,Low
116518,Medical,Junior,3.646,2.41,NaN,Beginner,2,TRUE,9.25,3,NaN,NaN,NaN,73.93,Low
133746,Humanities,Senior,2.05,4.9,NaN,Intermediate,2,FALSE,8.1,2,Allowed_With_Citation,2,2.108,61.32,NaN
133118,Business,Senior,3.18,11.37,Summarizing_Reading,Beginner,2,FALSE,15.41,3,Allowed_With_Citation,4,3.813,96.52,NaN
134057,Humanities,Sophomore,3.031,3.03,Ideation,Intermediate,5,FALSE,13.11,4,Actively_Encouraged,5,3.118,79.62,High
130964,STEM,Junior,2.871,8.29,Summarizing_Reading,Advanced,3,TRUE,1,NaN,Allowed_With_Citation,4,2.979,NaN,NaN
107345,Business,Senior,3.119,9.36,Ideation,Advanced,3,FALSE,11.52,5,Actively_Encouraged,2,3.4,71.83,High
146381,Business,Junior,3.794,7.78,Direct_Answer_Generation,Intermediate,2,FALSE,15.22,5,Allowed_With_Citation,1,4,86.74,Low
140307,Humanities,Senior,3.135,1,Copywriting/Drafting,Intermediate,2,FALSE,10.8,4,Actively_Encouraged,2,3.338,79.47,High
148396,Medical,Graduate,3.267,0.81,Copywriting/Drafting,Intermediate,2,FALSE,9.95,3,Actively_Encouraged,1,3.212,75.38,NaN
112572,Arts,Freshman,2.218,2.18,Direct_Answer_Generation,Beginner,2,FALSE,9.18,1,Allowed_With_Citation,6,2.419,71.98,Medium
101805,Humanities,Senior,2.591,10.02,Debugging/Troubleshooting,Beginner,3,TRUE,10.64,4,Actively_Encouraged,4,2.7,66.29,High
133434,Business,Freshman,3.832,1.99,Ideation,Intermediate,4,FALSE,6.36,5,Strict_Ban,4,3.669,74.18,Low
139998,STEM,Freshman,3.297,NaN,Debugging/Troubleshooting,Advanced,3,FALSE,NaN,2,NaN,6,3.504,99.03,NaN
148498,Humanities,Freshman,3.18,4.86,Copywriting/Drafting,Intermediate,4,TRUE,9.12,NaN,Actively_Encouraged,3,3.632,68.57,Medium
113009,STEM,Sophomore,3.572,2.54,Debugging/Troubleshooting,Advanced,3,FALSE,7.36,3,Actively_Encouraged,5,3.7,70.78,Low
123721,Business,Sophomore,3.346,4.1,Debugging/Troubleshooting,Beginner,3,TRUE,18.76,3,Actively_Encouraged,5,3.589,86.21,Medium
146497,Business,Freshman,2.936,6.04,Copywriting/Drafting,Beginner,1,TRUE,2.5,4,Actively_Encouraged,4,2.813,43.23,Low
141027,Humanities,Sophomore,2.456,4.06,Copywriting/Drafting,Intermediate,NaN,FALSE,11.57,2,Actively_Encouraged,2,2.664,74.33,Medium
109350,Arts,Graduate,3.535,3.26,Direct_Answer_Generation,Beginner,1,FALSE,11.65,2,Actively_Encouraged,NaN,3.539,82.75,High
102781,STEM,Senior,2.938,0.91,NaN,Beginner,3,FALSE,8.54,NaN,Allowed_With_Citation,6,3.308,55.35,Medium
122549,Business,Freshman,2.709,1.38,Copywriting/Drafting,Beginner,3,TRUE,10.85,4,Strict_Ban,6,2.603,78.85,NaN
117540,Humanities,Sophomore,2.875,1.71,Copywriting/Drafting,Advanced,3,FALSE,15.68,1,Allowed_With_Citation,7,3.405,66.9,Low
141415,Humanities,Senior,3.489,5.86,Copywriting/Drafting,Intermediate,5,FALSE,6.02,3,Allowed_With_Citation,5,3.825,76.24,Low
146135,NaN,Junior,3.595,1,Direct_Answer_Generation,Beginner,3,TRUE,14.05,3,Allowed_With_Citation,4,NaN,80.73,Low
111029,Arts,Senior,2.414,NaN,Copywriting/Drafting,Intermediate,3,FALSE,NaN,1,Actively_Encouraged,1,2.725,73.3,High
148717,Medical,Freshman,2.915,0.97,Debugging/Troubleshooting,Intermediate,2,TRUE,15.58,NaN,Allowed_With_Citation,6,3.205,81.66,Low
146276,Humanities,Freshman,3.637,3.88,Ideation,Beginner,3,TRUE,15.85,5,NaN,NaN,3.7,91.08,Medium
102294,Business,Junior,2.932,3.75,Direct_Answer_Generation,Intermediate,4,TRUE,NaN,3,Actively_Encouraged,4,3.26,89.6,Medium
119358,Medical,Senior,3.499,5.95,Summarizing_Reading,Intermediate,2,TRUE,15.29,5,Strict_Ban,5,3.977,NaN,Medium
118608,STEM,Junior,2.791,3.62,Ideation,Intermediate,4,TRUE,12.12,3,NaN,3,3.022,70.29,High
105020,Arts,Senior,3.418,2,Direct_Answer_Generation,Advanced,3,TRUE,4.74,1,NaN,2,3.737,72.9,Low
128131,Humanities,Graduate,3.243,NaN,NaN,Beginner,1,FALSE,18.24,2,Actively_Encouraged,3,3.626,75.66,High
148302,Humanities,Freshman,3.576,1.89,Copywriting/Drafting,Intermediate,3,FALSE,15.37,2,Allowed_With_Citation,2,3.862,74.87,NaN
121847,Humanities,Sophomore,3.542,2.59,Copywriting/Drafting,Beginner,2,TRUE,1,4,Allowed_With_Citation,5,3.397,57.67,High
126342,Medical,Senior,2.634,7.4,Summarizing_Reading,Beginner,1,FALSE,9.07,4,NaN,7,3.017,41.57,Low
120581,Arts,Sophomore,3.039,0.16,Copywriting/Drafting,Intermediate,2,TRUE,19.38,3,Strict_Ban,2,3.64,86.23,High
124603,Business,Junior,2.792,7.21,Ideation,Beginner,1,FALSE,5.48,5,Allowed_With_Citation,7,3.089,NaN,Medium
143957,Business,Senior,3.693,NaN,Debugging/Troubleshooting,Beginner,3,FALSE,12.55,2,NaN,6,3.932,65.44,Medium
119272,Medical,Sophomore,3.035,0.39,Direct_Answer_Generation,Beginner,2,TRUE,11.27,1,Allowed_With_Citation,4,3.139,76.72,Low
137297,NaN,Freshman,3.115,3.37,Copywriting/Drafting,Advanced,4,FALSE,15.88,3,Allowed_With_Citation,7,3.223,NaN,NaN
114650,Business,Freshman,2.964,8.15,Direct_Answer_Generation,Beginner,3,FALSE,13.97,2,Allowed_With_Citation,5,3.462,60.76,Low
123740,Arts,Sophomore,3.272,1.26,NaN,Intermediate,5,FALSE,2.51,2,Actively_Encouraged,4,3.102,80.36,NaN
145286,STEM,Graduate,2.922,21.03,Copywriting/Drafting,Advanced,NaN,TRUE,18.59,4,Allowed_With_Citation,7,3.552,96.4,High
117702,STEM,Senior,2.574,NaN,Copywriting/Drafting,Beginner,3,TRUE,7.25,3,Strict_Ban,1,2.914,NaN,NaN
114626,Business,Senior,2.901,0.81,Debugging/Troubleshooting,Intermediate,1,FALSE,7.89,3,Allowed_With_Citation,4,2.989,100,Medium
111008,Medical,Sophomore,2.811,1.07,Summarizing_Reading,Advanced,3,FALSE,3.55,1,Allowed_With_Citation,3,2.695,57.11,Low
120935,STEM,Junior,3.333,11.67,Debugging/Troubleshooting,Intermediate,5,TRUE,1,5,Allowed_With_Citation,9,3.378,86.89,Medium
137265,STEM,Graduate,2.956,15.38,Debugging/Troubleshooting,Beginner,3,TRUE,6.02,3,Allowed_With_Citation,3,2.977,77.97,Medium
139560,Business,Senior,3.474,2.57,Direct_Answer_Generation,Intermediate,3,FALSE,NaN,2,Strict_Ban,1,NaN,79.61,Low
120698,Business,Freshman,5.488,6.17,Ideation,Beginner,3,TRUE,4.87,2,Allowed_With_Citation,7,3.484,51.77,Medium
117285,Humanities,Senior,2.98,4.63,Debugging/Troubleshooting,Intermediate,2,FALSE,10.77,4,Allowed_With_Citation,6,3.332,86.93,Medium
131965,Arts,Graduate,3.001,4.71,Summarizing_Reading,Advanced,3,FALSE,18.74,4,Strict_Ban,5,3.433,67.33,Medium
127079,Humanities,Sophomore,3.707,4.14,Copywriting/Drafting,Beginner,1,TRUE,5.46,3,Strict_Ban,6,3.942,55.31,High
109786,Arts,Junior,2.709,4.26,Copywriting/Drafting,Advanced,3,FALSE,8.7,2,Strict_Ban,3,2.883,75.54,High
135019,Business,Graduate,3.838,1.45,Direct_Answer_Generation,Beginner,3,TRUE,1,3,Allowed_With_Citation,6,4,74.33,Low
106430,Business,Freshman,3.342,1.4,Summarizing_Reading,Advanced,4,FALSE,NaN,4,Allowed_With_Citation,1,3.485,67.82,Low
147410,NaN,Junior,3.917,NaN,Direct_Answer_Generation,Intermediate,2,FALSE,NaN,1,Actively_Encouraged,2,NaN,74.88,Low
132099,Humanities,Senior,2.92,3.65,Copywriting/Drafting,Advanced,NaN,TRUE,13.54,4,Actively_Encouraged,5,3.432,85.94,Medium
110363,Medical,Sophomore,2.866,NaN,Copywriting/Drafting,Beginner,2,FALSE,13.87,4,Allowed_With_Citation,NaN,2.977,66.38,High
133649,Arts,Sophomore,NaN,0.16,Ideation,Advanced,3,FALSE,10.28,2,Allowed_With_Citation,6,3.635,NaN,Medium
122168,Humanities,Junior,2.537,10.56,Copywriting/Drafting,Beginner,1,TRUE,10.22,3,Strict_Ban,8,2.634,44.99,Medium
146106,Humanities,Freshman,1.726,0.56,NaN,Intermediate,3,FALSE,14.71,2,Allowed_With_Citation,1,NaN,86.95,Low
138341,STEM,Graduate,2.976,4.78,Summarizing_Reading,Beginner,3,FALSE,7.38,NaN,Strict_Ban,2,3.101,62.3,High
131566,STEM,Senior,1.78,40,Debugging/Troubleshooting,Beginner,1,FALSE,5.02,9,Allowed_With_Citation,3,1.977,59,High
124695,Business,Junior,3.292,22.03,Copywriting/Drafting,Advanced,NaN,TRUE,3.62,3,Allowed_With_Citation,3,3.548,NaN,Medium
118428,Humanities,Sophomore,2.966,7.32,Ideation,Advanced,3,TRUE,16.86,2,Actively_Encouraged,7,3.21,90.72,Low
116188,Medical,Senior,3.284,38,Debugging/Troubleshooting,Intermediate,5,TRUE,8.17,9,Allowed_With_Citation,7,3.616,71.71,High
106152,NaN,Freshman,3.353,12.37,Ideation,Beginner,2,FALSE,13.02,3,NaN,1,3.439,78.18,Medium
147668,STEM,Junior,2.898,4.19,Direct_Answer_Generation,Beginner,1,FALSE,18.82,NaN,NaN,1,3.267,75.78,Medium
114354,Humanities,Freshman,3.818,9.02,Direct_Answer_Generation,Beginner,3,TRUE,3.85,2,Allowed_With_Citation,5,3.911,59.86,Low
128096,Business,Senior,3.612,9.48,Ideation,Intermediate,2,TRUE,3.63,6,Strict_Ban,8,NaN,75.29,Low
140659,Business,Sophomore,3.349,6.4,NaN,Intermediate,3,FALSE,NaN,1,Allowed_With_Citation,5,3.227,75.68,Low
102895,STEM,Graduate,3.843,9.27,Debugging/Troubleshooting,Beginner,3,FALSE,13.09,4,Allowed_With_Citation,5,4,86.16,NaN
134984,STEM,Senior,3.795,37.49,Debugging/Troubleshooting,Advanced,4,TRUE,5.56,7,Strict_Ban,10,4,78.21,High
106978,Arts,Freshman,2.884,8.59,Ideation,Intermediate,1,FALSE,6.62,3,Allowed_With_Citation,1,3.111,61.15,Low
132161,NaN,Senior,3.264,0.24,Ideation,Intermediate,NaN,FALSE,16.01,1,Allowed_With_Citation,5,3.509,75.89,NaN
113634,Business,Freshman,2.619,2.81,Ideation,Advanced,3,TRUE,13.09,4,Allowed_With_Citation,6,2.681,82.17,Low
110354,Arts,Senior,2.375,0.2,Direct_Answer_Generation,Beginner,3,FALSE,14.1,4,Allowed_With_Citation,4,2.547,64.29,Low
123310,Business,Senior,3.701,6.1,Ideation,Advanced,3,FALSE,21.25,NaN,Strict_Ban,5,3.921,89.15,Low
134212,STEM,Senior,3.625,5.05,Debugging/Troubleshooting,Beginner,2,FALSE,13.07,4,Allowed_With_Citation,High,3.998,67.51,Medium
130069,Business,Freshman,3.441,2.13,Summarizing_Reading,Intermediate,4,TRUE,17.25,6,NaN,4,3.618,62.26,Low
106890,Business,Graduate,2.893,1.15,Ideation,Intermediate,3,TRUE,9.25,3,Strict_Ban,5,3.041,64.1,Low
123687,STEM,Junior,2.681,8.7,Ideation,Beginner,1,FALSE,14.94,2,Allowed_With_Citation,4,3.101,NaN,Low
117053,NaN,Sophomore,3.677,2.19,Ideation,Advanced,4,FALSE,15.19,4,NaN,NaN,3.898,82.04,Low
140066,Medical,Senior,2.864,38,Debugging/Troubleshooting,Beginner,2,FALSE,4.72,10,Strict_Ban,8,3.043,59.04,NaN
118766,Arts,Graduate,2.119,12.81,NaN,Intermediate,3,FALSE,16.67,4,Strict_Ban,9,2.495,67.92,Medium
128724,Arts,Graduate,3.192,0.63,Direct_Answer_Generation,Beginner,3,FALSE,11.57,2,NaN,5,3.458,80.76,Low
115493,Business,Graduate,3.723,3.76,Ideation,Beginner,3,TRUE,14.12,NaN,Allowed_With_Citation,5,3.999,77.1,Low
134105,STEM,Freshman,2.456,8.53,Debugging/Troubleshooting,Intermediate,5,FALSE,16.03,4,Allowed_With_Citation,3,2.578,90.5,Medium
149219,Business,Sophomore,3.548,3.04,Summarizing_Reading,Beginner,1,FALSE,11.81,3,Actively_Encouraged,NaN,3.646,75.58,Low
121025,NaN,Graduate,3.372,NaN,Summarizing_Reading,Beginner,1,TRUE,12.66,3,Strict_Ban,5,3.685,60.41,NaN
118619,Humanities,Graduate,3.347,4.29,Debugging/Troubleshooting,Advanced,3,FALSE,20.67,2,NaN,4,3.836,100,High
110241,Business,Senior,3.296,1.34,Summarizing_Reading,Intermediate,3,TRUE,10.04,2,Strict_Ban,1,3.789,67.76,Low
149964,Arts,Junior,2.97,0.87,Summarizing_Reading,Intermediate,1,TRUE,6.92,2,Allowed_With_Citation,3,3.331,83.66,Medium
146834,Humanities,Junior,NaN,0.29,Copywriting/Drafting,Beginner,2,FALSE,NaN,3,Strict_Ban,1,NaN,NaN,NaN
125534,STEM,Graduate,1.483,NaN,Debugging/Troubleshooting,Intermediate,1,FALSE,2.57,3,Allowed_With_Citation,2,1.879,70.37,NaN
140095,STEM,Junior,3.03,7.86,Ideation,Intermediate,1,TRUE,NaN,2,Allowed_With_Citation,1,3.602,86.04,Low
115343,STEM,Freshman,3.794,4.42,Debugging/Troubleshooting,Beginner,2,TRUE,17.97,4,Strict_Ban,5,4,64.96,Medium
127366,Business,Junior,3.509,0.62,Ideation,Beginner,3,FALSE,24.72,1,Actively_Encouraged,5,3.906,71.45,Medium
140967,Business,Freshman,2.522,0.42,Summarizing_Reading,Intermediate,1,FALSE,NaN,2,Allowed_With_Citation,3,2.691,69.89,Low
145673,Humanities,Senior,3.678,3.59,Ideation,Beginner,1,FALSE,11.47,4,Actively_Encouraged,5,3.918,78.55,Medium
108035,Arts,Graduate,3.546,4.29,Direct_Answer_Generation,Advanced,3,TRUE,4.4,4,Strict_Ban,3,3.514,62.36,Medium
